city_ascii,lat,lng,country,division
Hortolandia,-22.8583,-47.22,Brazil,Oceania
Bitung,1.4472,125.1978,Indonesia,Asia
Naihati,22.9,88.42,India,Asia
Petrel,38.4789,-0.7967,Spain,Europe
Damietta,31.4167,31.8214,Egypt,Africa
Manta,-0.95,-80.7162,Ecuador,Oceania
Butembo,0.1251,29.299,Congo (Kinshasa),Africa
San Miguel,13.4833,-88.1833,El Salvador,North America
San Pedro de Macoris,18.4572,-69.3061,Dominican Republic,North America
Netanya,32.3328,34.86,Israel,Asia
Bremerton,47.5436,-122.7122,United States,North America
Alor Setar,6.1167,100.3667,Malaysia,Asia
Hickory,35.7425,-81.323,United States,North America
Luton,51.8783,-0.4147,United Kingdom,Europe
Tacoma,47.2431,-122.4531,United States,North America
Laayoune,27.15,-13.2,Morocco,Africa
Aberdeen,57.15,-2.11,United Kingdom,Europe
Lubeck,53.8697,10.6864,Germany,Europe
Denov,38.2772,67.8872,Uzbekistan,Asia
Matrah,23.6167,58.5667,Oman,Asia
Qostanay,53.2144,63.6246,Kazakhstan,Asia
Banjarbaru,-3.4667,114.75,Indonesia,Asia
Sa Dec,10.3105,105.7397,Vietnam,Asia
Norwich,52.63,1.297,United Kingdom,Europe
Gujiao,37.9069,112.17,China,Asia
Cartagena,37.6,-0.9819,Spain,Europe
Petropavl,54.8622,69.1408,Kazakhstan,Asia
Marg`ilon,40.4667,71.7167,Uzbekistan,Asia
Gangneung,37.7556,128.8961,"Korea, South",Asia
San Bernardino,34.1417,-117.2946,United States,North America
Cua,10.1667,-66.8833,Venezuela,Oceania
Meycauayan,14.7333,120.95,Philippines,Asia
Vantaa,60.3,25.0333,Finland,Europe
As Samawah,31.3167,45.2833,Iraq,Asia
Ormoc,11.0167,124.6167,Philippines,Asia
College Station,30.5852,-96.296,United States,North America
Golmud,36.4028,94.9042,China,Asia
Kalamazoo,42.2749,-85.5882,United States,North America
Regina,50.4547,-104.6067,Canada,North America
Thousand Oaks,34.1914,-118.8755,United States,North America
La Victoria,10.2278,-67.3336,Venezuela,Oceania
Shimla,31.1033,77.1722,India,Asia
Mohammedia,33.6833,-7.3833,Morocco,Africa
Babruysk,53.15,29.2333,Belarus,Europe
Roanoke,37.2785,-79.958,United States,North America
Osan,37.145,127.0694,"Korea, South",Asia
Geneva,46.2,6.15,Switzerland,Europe
Fontana,34.0968,-117.4599,United States,North America
Sikasso,11.3167,-5.6667,Mali,Africa
Alvorada,-29.99,-51.0839,Brazil,Oceania
Warnes,-17.5103,-63.1647,Bolivia,Oceania
Ciudad Madero,22.25,-97.8333,Mexico,North America
Oberhausen,51.4699,6.8514,Germany,Europe
El Tigre,8.8858,-64.2611,Venezuela,Oceania
Jerez de la Frontera,36.6817,-6.1378,Spain,Europe
Jalalabad,34.4303,70.4528,Afghanistan,Asia
Moreno Valley,33.9244,-117.2045,United States,North America
Sidi Bel Abbes,35.2,-0.6333,Algeria,Africa
Limbe,4.0167,9.2167,Cameroon,Africa
Kure,34.2492,132.5658,Japan,Asia
Tumaco,1.8067,-78.7647,Colombia,Oceania
Padova,45.4064,11.8778,Italy,Europe
Pamplona,42.8167,-1.65,Spain,Europe
Arroyo Naranjo,23.0436,-82.3328,Cuba,North America
Ploiesti,44.9386,26.0225,Romania,Europe
Criciuma,-28.6775,-49.3697,Brazil,Oceania
Metepec,19.2511,-99.6047,Mexico,North America
Rio Grande,-32.035,-52.0989,Brazil,Oceania
Pskov,57.8167,28.3333,Russia,Europe
Bila Tserkva,49.7956,30.1167,Ukraine,Europe
Chungju,36.9706,127.9322,"Korea, South",Asia
Babylon,40.6924,-73.3585,United States,North America
Tunja,5.5403,-73.3614,Colombia,Oceania
Barrancabermeja,7.0675,-73.8472,Colombia,Oceania
Cachoeiro de Itapemirim,-20.8489,-41.1128,Brazil,Oceania
Santa Cruz,28.4667,-16.25,Spain,Europe
San-Pedro,4.7704,-6.64,Ivory Coast,Africa
Bukit Mertajam,5.3631,100.4667,Malaysia,Asia
Ijebu-Ode,6.8204,3.92,Nigeria,Africa
Cork,51.9,-8.4731,Ireland,Europe
Guarenas,10.4739,-66.5383,Venezuela,Oceania
Taisheng,23.2938,113.353,China,Asia
Rostock,54.0833,12.1333,Germany,Europe
Dongning,44.0608,131.1187,China,Asia
Moratuwa,6.7804,79.88,Sri Lanka,Asia
Burutu,5.3533,5.5083,Nigeria,Africa
Ich'on,37.2792,127.4425,"Korea, South",Asia
Puerto Cabello,10.4667,-68.0167,Venezuela,Oceania
Beersheba,31.2589,34.7978,Israel,Asia
Nasim Shahr,35.5644,51.1647,Iran,Asia
North Port,27.0577,-82.1975,United States,North America
Almere,52.3758,5.2256,Netherlands,Europe
Lubuklinggau,-3.2967,102.8617,Indonesia,Asia
Qina,26.1667,32.7167,Egypt,Africa
Mary,37.6,61.8333,Turkmenistan,Asia
Fargo,46.8652,-96.8292,United States,North America
Huangyan,28.65,121.25,China,Asia
Santa Clara,22.4067,-79.9531,Cuba,North America
Kharagpur,22.3302,87.3237,India,Asia
Northcote,-36.7913,174.7758,New Zealand,Oceania
Waitakere,-36.849,174.543,New Zealand,Oceania
Monywa,22.1083,95.1358,Myanmar,Asia
Dindigul,10.35,77.95,India,Asia
Morogoro,-6.8242,37.6633,Tanzania,Africa
Green Bay,44.515,-87.9896,United States,North America
Cidade de Nacala,-14.55,40.6833,Mozambique,Africa
Talca,-35.4266,-71.6661,Chile,Oceania
Portoviejo,-1.0544,-80.4544,Ecuador,Oceania
Spring Valley,36.0987,-115.2619,United States,North America
Pingzhen,24.9439,121.2161,Taiwan,Asia
Linz,48.3,14.2833,Austria,Europe
Trieste,45.6503,13.7703,Italy,Europe
Phan Thiet,10.9375,108.1583,Vietnam,Asia
Kalemie,-5.9147,29.1939,Congo (Kinshasa),Africa
Biskra,34.85,5.7333,Algeria,Africa
Kamirenjaku,35.6833,139.5594,Japan,Asia
Ingraj Bazar,25,88.15,India,Asia
Bani Suwayf,29.0667,31.0833,Egypt,Africa
Ellore,16.7,81.1,India,Asia
Leon,42.6056,-5.57,Spain,Europe
Mytishchi,55.9167,37.7333,Russia,Europe
Zanzibar,-6.1667,39.2,Tanzania,Africa
Jiutai,44.1447,125.8443,China,Asia
Qa'em Shahr,36.4611,52.8606,Iran,Asia
Bolu,40.7333,31.6,Turkey,Asia
Amarillo,35.1988,-101.8311,United States,North America
Ziguinchor,12.5833,-16.2667,Senegal,Africa
Ternate,0.7833,127.3667,Indonesia,Asia
Puqi,29.7204,113.88,China,Asia
Bene Beraq,32.0807,34.8338,Israel,Asia
Passo Fundo,-28.2628,-52.4069,Brazil,Oceania
La Ceiba,15.78,-86.7878,Honduras,North America
Yachiyo,35.7225,140.0997,Japan,Asia
Coquimbo,-29.9532,-71.338,Chile,Oceania
Mandi Burewala,30.15,72.6833,Pakistan,Asia
Marawi City,8,124.3,Philippines,Asia
Erfurt,50.9787,11.0328,Germany,Europe
Portland,43.6773,-70.2715,United States,North America
Groningen,53.2167,6.5667,Netherlands,Europe
Biysk,52.5167,85.1667,Russia,Europe
Charleroi,50.4167,4.4442,Belgium,Europe
La Romana,18.43,-68.97,Dominican Republic,North America
Mazabuka,-15.8667,27.7667,Zambia,Africa
Poza Rica de Hidalgo,20.5333,-97.45,Mexico,North America
Torun,53.0167,18.6167,Poland,Europe
Tanjungpinang,0.9188,104.4554,Indonesia,Asia
Zhubei,24.8333,121,Taiwan,Asia
Djougou,9.7004,1.68,Benin,Africa
Luxor,25.6969,32.6422,Egypt,Africa
Tarakan,3.3,117.6333,Indonesia,Asia
Santa Barbara,34.4285,-119.7202,United States,North America
Gainesville,29.6804,-82.3458,United States,North America
Las Tunas,20.9667,-76.95,Cuba,North America
Al Khawr,25.69,51.51,Qatar,Asia
Lyubertsy,55.6814,37.8939,Russia,Europe
Matsue,35.4681,133.0486,Japan,Asia
Sosnowiec,50.3,19.1667,Poland,Europe
Arica,-18.4784,-70.3211,Chile,Oceania
Al Khums,32.6604,14.26,Libya,Africa
Almeria,36.8403,-2.4681,Spain,Europe
Huacho,-11.1083,-77.6083,Peru,Oceania
Debrecen,47.53,21.6392,Hungary,Europe
Nandyal,15.48,78.48,India,Asia
Cajamarca,-7.1644,-78.5106,Peru,Oceania
Huntington,40.8522,-73.3824,United States,North America
Croydon,51.3727,-0.1099,United Kingdom,Europe
Lashkar Gah,31.5938,64.3716,Afghanistan,Asia
Haldia,22.0257,88.0583,India,Asia
San Pablo de las Salinas,19.6656,-99.0917,Mexico,North America
Mai'Adua,13.1906,8.2117,Nigeria,Africa
Jacobabad,28.2769,68.4514,Pakistan,Asia
Tokat,40.3097,36.5542,Turkey,Asia
Qyzylorda,44.8479,65.4999,Kazakhstan,Asia
Nema,16.6171,-7.25,Mauritania,Africa
Olympia,47.0417,-122.8959,United States,North America
Gurgaon,28.45,77.02,India,Asia
Guacara,10.2261,-67.877,Venezuela,Oceania
Liege,50.6397,5.5706,Belgium,Europe
Oulu,65.0142,25.4719,Finland,Europe
Frisco,33.1555,-96.8215,United States,North America
Isidro Casanova,-34.7,-58.5833,Argentina,Oceania
Maimanah,35.9302,64.7701,Afghanistan,Asia
Yonkers,40.9466,-73.8674,United States,North America
Rio Claro,-22.4108,-47.5608,Brazil,Oceania
Norwich,41.5495,-72.0882,United States,North America
Az Zawiyah,32.7604,12.72,Libya,Africa
Bulandshahr,28.4104,77.8484,India,Asia
Kasama,-10.1996,31.1799,Zambia,Africa
Puerto Cortes,15.8833,-87.95,Honduras,North America
Kouribga,32.88,-6.9,Morocco,Africa
Lahad Datu,5.03,118.34,Malaysia,Asia
Bojnurd,37.4667,57.3333,Iran,Asia
Pagadian,7.8333,123.4333,Philippines,Asia
Fuenlabrada,40.2833,-3.8,Spain,Europe
Banja Luka,44.7667,17.1833,Bosnia And Herzegovina,Europe
Glendale,34.1818,-118.2468,United States,North America
Huntington Beach,33.696,-118.0025,United States,North America
Baharampur,24.1,88.25,India,Asia
Taranto,40.4181,17.2408,Italy,Europe
Brescia,45.5389,10.2203,Italy,Europe
Logrono,42.465,-2.4456,Spain,Europe
Ashino,42.975,144.3747,Japan,Asia
Martapura,-3.4135,114.8365,Indonesia,Asia
Chakradharpur,22.7,85.63,India,Asia
Deltona,28.905,-81.2137,United States,North America
Chilpancingo,17.55,-99.5,Mexico,North America
Naga City,13.6167,123.1667,Philippines,Asia
Richmond,49.1667,-123.1333,Canada,North America
Holon,32.0167,34.7667,Israel,Asia
Gemena,3.25,19.7667,Congo (Kinshasa),Africa
Tocuyito,10.0889,-68.0922,Venezuela,Oceania
Oradea,47.0722,21.9211,Romania,Europe
Legazpi City,13.1333,123.7333,Philippines,Asia
Hedong,42.5404,129.0039,China,Asia
Madhyamgram,22.7,88.45,India,Asia
Aurora,41.7637,-88.2901,United States,North America
Bhiwani,28.7833,76.1333,India,Asia
Burhanpur,21.3004,76.13,India,Asia
Higashi-Hiroshima,34.4167,132.7333,Japan,Asia
Mbanza-Ngungu,-5.2496,14.86,Congo (Kinshasa),Africa
Huanuco,-9.9294,-76.2397,Peru,Oceania
Hino,35.6714,139.395,Japan,Asia
Zipaquira,5.0247,-74.0014,Colombia,Oceania
Beni Mellal,32.3394,-6.3608,Morocco,Africa
Prokopyevsk,53.8833,86.7167,Russia,Europe
Rajin,42.3444,130.3844,"Korea, North",Asia
Ghandinagar,23.22,72.68,India,Asia
Eldoret,0.5167,35.2833,Kenya,Africa
Kusong,39.9667,125.1667,"Korea, North",Asia
Suhaj,26.5606,31.6917,Egypt,Africa
Khammam,17.25,80.15,India,Asia
Kirikkale,39.8417,33.5139,Turkey,Asia
Parma,44.8015,10.328,Italy,Europe
Suzuka,34.8822,136.5842,Japan,Asia
Brikama,13.2804,-16.6599,"Gambia, The",Africa
Acarigua,9.5597,-69.2019,Venezuela,Oceania
Hugli,22.9,88.39,India,Asia
Viransehir,37.2306,39.7653,Turkey,Asia
San Luis Rio Colorado,32.4767,-114.7625,Mexico,North America
Iskandar,41.5507,69.6807,Uzbekistan,Asia
Tempe,33.3881,-111.9318,United States,North America
Naka,37.4504,138.86,Japan,Asia
Leganes,40.3281,-3.7644,Spain,Europe
Kenema,7.8833,-11.1833,Sierra Leone,Africa
La Serena,-29.9027,-71.252,Chile,Oceania
Overland Park,38.887,-94.687,United States,North America
Bandar-e Bushehr,28.9667,50.8333,Iran,Asia
Prato,43.8808,11.0966,Italy,Europe
Cholula de Rivadabia,19.0633,-98.3064,Mexico,North America
Anseong,37.0078,127.2797,"Korea, South",Asia
Yuzhno-Sakhalinsk,46.95,142.7333,Russia,Europe
Richmond Hill,43.8667,-79.4333,Canada,North America
Dese,11.1333,39.6333,Ethiopia,Africa
Gorontalo,0.5411,123.0594,Indonesia,Asia
Grand Prairie,32.6872,-97.0209,United States,North America
Quelimane,-17.8764,36.8872,Mozambique,Africa
Tebessa,35.4,8.1167,Algeria,Africa
Kumagaya,36.1472,139.3886,Japan,Asia
Al Jahra',29.3375,47.6581,Kuwait,Asia
Karaman,37.1833,33.2167,Turkey,Asia
La Plata,-34.9333,-57.95,Argentina,Oceania
San Juan Sacatepequez,14.7189,-90.6442,Guatemala,North America
Cap-Haitien,19.75,-72.2,Haiti,North America
Oakville,43.45,-79.6833,Canada,North America
Sunrise Manor,36.1785,-115.049,United States,North America
Muar,2.05,102.56,Malaysia,Asia
Godoy Cruz,-32.9167,-68.8333,Argentina,Oceania
Mus,38.7333,41.4911,Turkey,Asia
Hyesan,41.4,128.1833,"Korea, North",Asia
Kielce,50.8725,20.6319,Poland,Europe
Arapiraca,-9.7525,-36.6611,Brazil,Oceania
Valencia,7.9,125.0833,Philippines,Asia
Aracatuba,-21.2089,-50.4328,Brazil,Oceania
Swindon,51.56,-1.78,United Kingdom,Europe
Castanhal,-1.2969,-47.9219,Brazil,Oceania
Guanare,9.0436,-69.7489,Venezuela,Oceania
Waco,31.5598,-97.1881,United States,North America
Basildon,51.5761,0.4886,United Kingdom,Europe
Madiun,-7.63,111.5231,Indonesia,Asia
Valera,9.3206,-70.6078,Venezuela,Oceania
Mahbubnagar,16.7333,77.9833,India,Asia
Pasuruan,-7.6406,112.9065,Indonesia,Asia
Aydin,37.8481,27.8453,Turkey,Asia
Shibin al Kawm,30.592,30.9,Egypt,Africa
Armavir,45,41.1167,Russia,Europe
Nova Friburgo,-22.2819,-42.5308,Brazil,Oceania
Donostia,43.32,-1.98,Spain,Europe
Balakovo,52.039,47.7839,Russia,Europe
Batu,-7.8672,112.5239,Indonesia,Asia
Anjomachi,34.9667,137.0833,Japan,Asia
Salinas,36.6884,-121.6317,United States,North America
Mwene-Ditu,-7,23.45,Congo (Kinshasa),Africa
Son Tay,21.1382,105.505,Vietnam,Asia
Ferraz de Vasconcelos,-23.5411,-46.3689,Brazil,Oceania
Santa Barbara d'Oeste,-22.7539,-47.4139,Brazil,Oceania
Saddiqabad,28.3006,70.1302,Pakistan,Asia
Rybinsk,58.05,38.8333,Russia,Europe
Chongju,39.65,125.3333,"Korea, North",Asia
Hagen,51.3594,7.475,Germany,Europe
Ngaoundere,7.3214,13.5839,Cameroon,Africa
Potosi,-19.5833,-65.75,Bolivia,Oceania
San Carlos City,15.9281,120.3489,Philippines,Asia
Pak Kret,13.9125,100.4978,Thailand,Asia
Waterbury,41.5583,-73.0361,United States,North America
Donghua,35.2175,106.6545,China,Asia
Parakou,9.34,2.62,Benin,Africa
Mutare,-18.9728,32.6694,Zimbabwe,Africa
Mataro,41.5421,2.4445,Spain,Europe
Narsingdi,23.9,90.7167,Bangladesh,Asia
Pinar del Rio,22.4122,-83.6719,Cuba,North America
Clarksville,36.5695,-87.342,United States,North America
Raiganj,25.6167,88.1167,India,Asia
Tachikawa,35.6939,139.4194,Japan,Asia
Prabumulih,-3.4328,104.2356,Indonesia,Asia
Angra dos Reis,-23.0069,-44.3178,Brazil,Oceania
San Francisco de Macoris,19.3,-70.25,Dominican Republic,North America
Al Hasakah,36.5117,40.7422,Syria,Asia
Turku,60.4517,22.27,Finland,Europe
Guatire,10.4717,-66.5406,Venezuela,Oceania
Iquique,-20.2141,-70.1524,Chile,Oceania
Cedar Rapids,41.9665,-91.6782,United States,North America
Kofu,35.6667,138.5667,Japan,Asia
San Diego,10.2558,-67.9539,Venezuela,Oceania
Gharyan,32.1669,13.0167,Libya,Africa
Tottori,35.5011,134.235,Japan,Asia
Bournemouth,50.72,-1.88,United Kingdom,Europe
Chaedok,40.6723,129.2027,"Korea, North",Asia
Joetsu,37.15,138.2333,Japan,Asia
Prizren,42.2167,20.7333,Kosovo,Europe
Sioux Falls,43.5397,-96.732,United States,North America
Kairouan,35.6833,10.1,Tunisia,Africa
Shendi,16.6805,33.42,Sudan,Africa
Izuo,34.4836,135.4236,Japan,Asia
Reims,49.2628,4.0347,France,Europe
Modena,44.6458,10.9257,Italy,Europe
Ed Damazin,11.7704,34.35,Sudan,Africa
Khujand,40.2833,69.6167,Tajikistan,Asia
El Jadid,33.2566,-8.5025,Morocco,Africa
Dunhuang,40.1411,94.6616,China,Asia
Huntington,38.4109,-82.4344,United States,North America
Mahesana,23.6,72.4,India,Asia
Guri,37.5947,127.1428,"Korea, South",Asia
Jamaame,0.0722,42.7506,Somalia,Africa
Panabo,7.3,125.6833,Philippines,Asia
Breda,51.5875,4.775,Netherlands,Europe
Adoni,15.63,77.28,India,Asia
Semnan,35.5833,53.3833,Iran,Asia
Temirtau,50.0667,72.9667,Kazakhstan,Asia
Basel,47.5606,7.5906,Switzerland,Europe
Yei,4.0904,30.68,South Sudan,Africa
Ontario,34.0393,-117.6064,United States,North America
Luzhang,25.8519,98.8562,China,Asia
Hagerstown,39.6401,-77.7217,United States,North America
Al Qamishli,37.05,41.2167,Syria,Asia
Ibirite,-20.0219,-44.0589,Brazil,Oceania
Manzanillo,19.0522,-104.3158,Mexico,North America
Erie,42.1168,-80.0733,United States,North America
Teresopolis,-22.4119,-42.9658,Brazil,Oceania
Vancouver,45.6366,-122.5967,United States,North America
Nampa,43.5845,-116.5631,United States,North America
Fardis,35.7247,50.9883,Iran,Asia
Fianarantsoa,-21.4333,47.0833,Madagascar,Africa
Banjar,-7.3667,108.5333,Indonesia,Asia
Severodvinsk,64.5667,39.85,Russia,Europe
Rzeszow,50.05,22,Poland,Europe
Siguiri,11.4189,-9.1644,Guinea,Africa
Calbayog City,12.0667,124.6,Philippines,Asia
Bhusaval,21.02,75.83,India,Asia
Trondheim,63.44,10.4,Norway,Europe
Aqtau,43.65,51.15,Kazakhstan,Asia
Nis,43.3192,21.8961,Serbia,Europe
Araguaina,-7.1908,-48.2069,Brazil,Oceania
Narashino,35.6808,140.0267,Japan,Asia
Abakan,53.7167,91.4167,Russia,Europe
Burlington,43.3167,-79.8,Canada,North America
Bahraigh,27.6204,81.6699,India,Asia
Potsdam,52.4,13.0667,Germany,Europe
Bo,7.9564,-11.74,Sierra Leone,Africa
Worthing,50.8147,-0.3714,United Kingdom,Europe
Pinrang,-3.7857,119.6522,Indonesia,Asia
Guarapuava,-25.395,-51.4578,Brazil,Oceania
Spartanburg,34.9437,-81.9257,United States,North America
Braila,45.2692,27.9575,Romania,Europe
Gastonia,35.2494,-81.1853,United States,North America
Amadora,38.75,-9.2333,Portugal,Europe
Braga,41.5333,-8.4167,Portugal,Europe
Fort Lauderdale,26.1412,-80.1464,United States,North America
Kabankalan,9.9833,122.8167,Philippines,Asia
Reggio di Calabria,38.1144,15.65,Italy,Europe
Tonk,26.1505,75.79,India,Asia
Berazategui,-34.7679,-58.2133,Argentina,Oceania
Khowy,38.5503,44.9519,Iran,Asia
Sirsa,29.4904,75.03,India,Asia
Tangail,24.25,89.92,Bangladesh,Asia
Jaunpur,25.7333,82.6833,India,Asia
Dosquebradas,4.8361,-75.6761,Colombia,Oceania
Saarbrucken,49.2333,7,Germany,Europe
Santo Tomas,14.0833,121.1833,Philippines,Asia
Petropavlovsk-Kamchatskiy,53.0167,158.65,Russia,Europe
Sittwe,20.1444,92.8969,Myanmar,Asia
Epe,6.5833,4,Nigeria,Africa
Phan Rang-Thap Cham,11.5643,108.9886,Vietnam,Asia
Jaragua do Sul,-26.4858,-49.0669,Brazil,Oceania
Jima,7.6667,36.8333,Ethiopia,Africa
Townsville,-19.2564,146.8183,Australia,Oceania
Lhokseumawe,5.18,97.1506,Indonesia,Asia
Gliwice,50.3011,18.6498,Poland,Europe
Funtua,11.5204,7.32,Nigeria,Africa
Hinthada,17.6483,95.4679,Myanmar,Asia
Turbo,8.0931,-76.7283,Colombia,Oceania
La Rioja,-29.4131,-66.8558,Argentina,Oceania
Canakkale,40.15,26.4,Turkey,Asia
Madanapalle,13.55,78.5,India,Asia
Palopo,-3,120.2,Indonesia,Asia
Ayacucho,-13.1631,-74.2244,Peru,Oceania
Obuase,6.2,-1.6833,Ghana,Africa
Alleppey,9.5004,76.37,India,Asia
Ipswich,52.0594,1.1556,United Kingdom,Europe
Boma,-5.85,13.05,Congo (Kinshasa),Africa
Tiaret,35.3667,1.3167,Algeria,Africa
Edirne,41.6781,26.5594,Turkey,Asia
Longjing,42.77,129.4197,China,Asia
Split,43.51,16.45,Croatia,Europe
Ilheus,-14.7889,-39.0489,Brazil,Oceania
Lorain,41.4409,-82.184,United States,North America
Barra Mansa,-22.5439,-44.1708,Brazil,Oceania
Klerksdorp,-26.8667,26.6667,South Africa,Africa
Murfreesboro,35.8492,-86.4119,United States,North America
High Point,35.9907,-79.9938,United States,North America
Hamm,51.6667,7.8167,Germany,Europe
Tarija,-21.5317,-64.7311,Bolivia,Oceania
Al `Arish,31.1249,33.8006,Egypt,Africa
Sao Jose de Ribamar,-2.5619,-44.0539,Brazil,Oceania
Paita,-5.0667,-81.1,Peru,Oceania
Yopal,5.3306,-72.3906,Colombia,Oceania
Salatiga,-7.3095,110.4901,Indonesia,Asia
Newport News,37.1051,-76.5185,United States,North America
Torbali,38.1619,27.3583,Turkey,Asia
Langsa,4.4667,97.95,Indonesia,Asia
Bade,24.9575,121.2989,Taiwan,Asia
Bida,9.0804,6.01,Nigeria,Africa
Salalah,17.0197,54.0897,Oman,Asia
Santander,43.4628,-3.805,Spain,Europe
Matosinhos,41.2077,-8.6674,Portugal,Europe
Birjand,32.8664,59.2211,Iran,Asia
Lin'an,23.6236,102.8097,China,Asia
Chicoloapan,19.4167,-98.9,Mexico,North America
Vellore,12.9204,79.15,India,Asia
Dam Dam,22.62,88.42,India,Asia
Bejaia,36.7511,5.0642,Algeria,Africa
Rancho Cucamonga,34.1248,-117.5666,United States,North America
Norilsk,69.3333,88.2167,Russia,Europe
Baranavichy,53.1167,25.9833,Belarus,Europe
Nossa Senhora do Socorro,-10.855,-37.1258,Brazil,Oceania
Hemet,33.7341,-116.9969,United States,North America
Yangmei,24.9167,121.15,Taiwan,Asia
Ciudad Valles,21.9833,-99.0167,Mexico,North America
Kadugli,11.01,29.7,Sudan,Africa
Les Cayes,18.2004,-73.75,Haiti,North America
Alcorcon,40.35,-3.8333,Spain,Europe
Piraeus,37.943,23.6469,Greece,Europe
Sunderland,54.9061,-1.3811,United Kingdom,Europe
Linhares,-19.3987,-40.0651,Brazil,Oceania
Letpandan,17.7866,95.7507,Myanmar,Asia
Zabrze,50.3,18.7833,Poland,Europe
Almada,38.6803,-9.1583,Portugal,Europe
Ilford,51.5588,0.0855,United Kingdom,Europe
Plzen,49.7414,13.3825,Czechia,Europe
Cuautla,18.8167,-98.95,Mexico,North America
Rio Verde,-17.7978,-50.9278,Brazil,Oceania
Santa Cruz,36.9789,-122.0346,United States,North America
Saint-Louis,16.0333,-16.5,Senegal,Africa
Ait Melloul,30.3342,-9.4972,Morocco,Africa
Toulon,43.1258,5.9306,France,Europe
Ciudad del Carmen,18.6333,-91.8333,Mexico,North America
Danbury,41.4016,-73.471,United States,North America
Castellon de la Plana,39.9831,-0.0331,Spain,Europe
Peoria,33.7844,-112.2989,United States,North America
Oeiras,38.697,-9.3017,Portugal,Europe
Dagupan City,16.0333,120.3333,Philippines,Asia
Catumbela,-12.4167,13.5333,Angola,Africa
Eregli,41.2583,31.425,Turkey,Asia
Oceanside,33.2247,-117.3083,United States,North America
Shibirghan,36.665,65.752,Afghanistan,Asia
Chandannagar,22.8667,88.3833,India,Asia
Harar,9.32,42.15,Ethiopia,Africa
Middlesbrough,54.5767,-1.2355,United Kingdom,Europe
Tyre,33.2667,35.2,Lebanon,Asia
Koronadal,6.5,124.85,Philippines,Asia
Olsztyn,53.78,20.4942,Poland,Europe
Cuddalore,11.75,79.75,India,Asia
Getafe,40.3047,-3.7311,Spain,Europe
Maragheh,37.3919,46.2392,Iran,Asia
Obiraki,40.57,140.47,Japan,Asia
Tebingtinggi,3.3283,99.1625,Indonesia,Asia
Comitan,16.2511,-92.1342,Mexico,North America
Takaoka,42.6504,141.55,Japan,Asia
Sirjan,29.47,55.73,Iran,Asia
Tanauan,14.0833,121.15,Philippines,Asia
Menemen,38.6,27.0667,Turkey,Asia
Malaybalay,8.1575,125.1278,Philippines,Asia
Elk Grove,38.416,-121.3842,United States,North America
Syzran,53.1667,48.4667,Russia,Europe
Carupano,10.6722,-63.2403,Venezuela,Oceania
Saint-Etienne,45.4347,4.3903,France,Europe
Luziania,-16.2528,-47.95,Brazil,Oceania
Lagos de Moreno,21.3564,-101.9292,Mexico,North America
Albacete,38.9956,-1.8558,Spain,Europe
Ludwigshafen,49.4811,8.4353,Germany,Europe
Leon,12.4333,-86.8833,Nicaragua,North America
Chirala,15.82,80.35,India,Asia
Titagarh,22.74,88.37,India,Asia
Bielsko-Biala,49.8225,19.0444,Poland,Europe
Beppucho,42.9304,143.17,Japan,Asia
General Mariano Alvarez,14.3,121,Philippines,Asia
Bytom,50.347,18.923,Poland,Europe
Linjiang,41.8082,126.9137,China,Asia
Ha Long,20.9514,107.0852,Vietnam,Asia
Deo,24.6561,84.4356,India,Asia
Tiantoujiao,23.0236,114.0927,China,Asia
Pembroke Pines,26.0128,-80.3382,United States,North America
Tlemcen,34.8828,-1.3167,Algeria,Africa
Hitachi,36.6,140.65,Japan,Asia
Shahin Shahr,32.8639,51.5475,Iran,Asia
Orekhovo-Borisovo Yuzhnoye,55.6029,37.7328,Russia,Europe
Vallejo,38.1133,-122.2358,United States,North America
Bertoua,4.5833,13.6833,Cameroon,Africa
Moca,19.3833,-70.5167,Dominican Republic,North America
Banyuwangi,-8.195,114.3696,Indonesia,Asia
Mulheim,51.4275,6.8825,Germany,Europe
Sacaba,-17.4042,-66.0408,Bolivia,Oceania
Carpina,-7.8508,-35.2547,Brazil,Oceania
Reggio Emilia,44.7,10.6333,Italy,Europe
Banha,30.4628,31.1797,Egypt,Africa
Barrie,44.3711,-79.6769,Canada,North America
Krasnogorsk,55.8167,37.3333,Russia,Europe
Kaolack,14.152,-16.0726,Senegal,Africa
Izumo,35.3681,132.755,Japan,Asia
Burgos,42.35,-3.6822,Spain,Europe
Niiza,35.7933,139.5653,Japan,Asia
Guanajuato,21.0178,-101.2567,Mexico,North America
Francisco Morato,-23.2817,-46.7425,Brazil,Oceania
Garden Grove,33.7787,-117.9601,United States,North America
Volgodonsk,47.5167,42.15,Russia,Europe
Bago,10.5388,122.8384,Philippines,Asia
Toledo,10.3833,123.65,Philippines,Asia
Kamensk-Ural'skiy,56.4,61.9333,Russia,Europe
Enterprise,36.0164,-115.2208,United States,North America
Kohat,33.5869,71.4414,Pakistan,Asia
Cuauhtemoc,28.405,-106.8667,Mexico,North America
Medford,42.3372,-122.8537,United States,North America
Loja,-3.9906,-79.205,Ecuador,Oceania
Hamilton,-37.7833,175.2833,New Zealand,Oceania
Ussuriysk,43.8,131.95,Russia,Europe
Uvira,-3.4044,29.1379,Congo (Kinshasa),Africa
Portmore,17.9667,-76.8667,Jamaica,North America
